# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 25 09:39:08 2026
#
# User preference: *
#
# CONSTRAINT:  where (soltype like '%confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and pl_radj > 0
# CONSTRAINT:  and pl_bmassj > 0)
# CONSTRAINT:  order by pl_bmassj desc
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
#
pl_name,sy_snum,discoverymethod,disc_year,soltype,pl_controv_flag,pl_radj,pl_bmassj
TOI-3894 b,1,Transit,2024,Published Confirmed,0,1.35800000,0.85000000
Kepler-435 b,1,Transit,2015,Published Confirmed,0,1.99000000,0.85000000
HATS-11 b,1,Transit,2016,Published Confirmed,0,1.51000000,0.85000000
CoRoT-29 b,1,Transit,2015,Published Confirmed,0,0.90000000,0.85000000
WASP-98 b,2,Transit,2014,Published Confirmed,0,1.10000000,0.84800000
WASP-2 b,2,Transit,2007,Published Confirmed,0,1.04300000,0.84700000
WASP-2 b,2,Transit,2007,Published Confirmed,0,1.04300000,0.84700000
WASP-1 b,2,Transit,2007,Published Confirmed,0,1.44900000,0.84600000
CoRoT-9 b,2,Transit,2009,Published Confirmed,0,1.06600000,0.84600000
WASP-79 b,1,Transit,2012,Published Confirmed,0,1.82000000,0.84300000
WASP-142 b,1,Transit,2016,Published Confirmed,0,1.53000000,0.84000000
TrES-1 b,2,Transit,2004,Published Confirmed,0,1.13000000,0.84000000
Kepler-435 b,1,Transit,2015,Published Confirmed,0,1.99000000,0.84000000
K2-115 b,1,Transit,2017,Published Confirmed,0,1.11500000,0.84000000
K2-107 b,1,Transit,2017,Published Confirmed,0,1.44000000,0.84000000
CoRoT-9 b,2,Transit,2009,Published Confirmed,0,1.05000000,0.84000000
CoRoT-9 b,2,Transit,2009,Published Confirmed,0,1.06600000,0.84000000
CoRoT-31 b,1,Transit,2020,Published Confirmed,0,1.46000000,0.84000000
CoRoT-29 b,1,Transit,2015,Published Confirmed,0,0.90000000,0.84000000
HATS-9 b,1,Transit,2015,Published Confirmed,0,1.06500000,0.83700000
WASP-16 b,1,Transit,2009,Published Confirmed,0,1.21800000,0.83200000
XO-1 b,1,Transit,2006,Published Confirmed,0,1.14000000,0.83000000
WASP-98 b,2,Transit,2014,Published Confirmed,0,1.10000000,0.83000000
TOI-2107 b,1,Transit,2024,Published Confirmed,0,1.21100000,0.83000000
HATS-11 b,1,Transit,2016,Published Confirmed,0,1.48700000,0.83000000
HAT-P-32 b,2,Transit,2011,Published Confirmed,0,1.75000000,0.83000000
HAT-P-30 b,2,Transit,2011,Published Confirmed,0,1.44000000,0.83000000
WASP-74 b,1,Transit,2015,Published Confirmed,0,1.40400000,0.82600000
CoRoT-9 b,2,Transit,2009,Published Confirmed,0,1.03700000,0.82600000
HATS-9 b,1,Transit,2015,Published Confirmed,0,1.06500000,0.82300000
HATS-65 b,2,Transit,2018,Published Confirmed,0,1.50100000,0.82100000
TOI-3894 b,1,Transit,2024,Published Confirmed,0,1.36300000,0.82000000
TOI-2570 b,1,Transit,2022,Published Confirmed,0,1.21700000,0.82000000
TOI-2158 b,1,Transit,2022,Published Confirmed,0,0.96000000,0.82000000
HAT-P-52 b,1,Transit,2015,Published Confirmed,0,1.00900000,0.81800000
WASP-78 b,1,Transit,2012,Published Confirmed,0,1.59000000,0.81700000
HAT-P-52 b,1,Transit,2015,Published Confirmed,0,1.00900000,0.81700000
Gaia-2 b,1,Transit,2022,Published Confirmed,0,1.32200000,0.81700000
HATS-9 b,1,Transit,2015,Published Confirmed,0,1.17240000,0.81600000
NGTS-1 b,1,Transit,2017,Published Confirmed,0,1.33000000,0.81200000
Lupus-TR-3 b,1,Transit,2007,Published Confirmed,0,0.89000000,0.81000000
Kepler-91 b,1,Transit,2013,Published Confirmed,0,1.36700000,0.81000000
HATS-59 b,1,Transit,2018,Published Confirmed,0,1.12600000,0.80600000
WASP-92 b,1,Transit,2016,Published Confirmed,0,1.46100000,0.80500000
WASP-48 b,1,Transit,2011,Published Confirmed,0,1.50000000,0.80000000
WASP-187 b,1,Transit,2020,Published Confirmed,0,1.64000000,0.80000000
TOI-2031 A b,2,Transit,2025,Published Confirmed,0,1.26700000,0.80000000
Kepler-23 b,1,Transit,2011,Published Confirmed,0,0.17000000,0.80000000
KOI-351 g,1,Transit,2013,Published Confirmed,0,0.72000000,0.80000000
HAT-P-41 b,2,Transit,2012,Published Confirmed,0,1.68500000,0.80000000
HAT-P-41 b,2,Transit,2012,Published Confirmed,0,1.68500000,0.80000000
TOI-6034 b,2,Transit,2024,Published Confirmed,0,1.06300000,0.79800000
HAT-P-41 b,2,Transit,2012,Published Confirmed,0,1.68500000,0.79500000
TOI-4463 A b,2,Transit,2023,Published Confirmed,0,1.18300000,0.79400000
TOI-169 b,1,Transit,2020,Published Confirmed,0,1.08600000,0.79100000
WASP-11 b,3,Transit,2008,Published Confirmed,0,1.11000000,0.79000000
HAT-P-66 b,1,Transit,2016,Published Confirmed,0,1.59000000,0.78300000
WASP-17 b,1,Transit,2009,Published Confirmed,0,1.87000000,0.78000000
TrES-4 b,2,Transit,2007,Published Confirmed,0,1.61000000,0.78000000
OGLE-TR-111 b,1,Transit,2004,Published Confirmed,0,1.05100000,0.78000000
HAT-P-9 b,1,Transit,2008,Published Confirmed,0,1.40000000,0.78000000
HAT-P-9 b,1,Transit,2008,Published Confirmed,0,1.38000000,0.77800000
HAT-P-29 b,2,Transit,2011,Published Confirmed,0,1.10700000,0.77800000
K2-290 c,3,Transit,2019,Published Confirmed,0,1.01000000,0.77400000
K2-290 c,3,Transit,2019,Published Confirmed,0,1.00600000,0.77400000
HAT-P-29 b,2,Transit,2011,Published Confirmed,0,1.10500000,0.77300000
TOI-7510 d,1,Transit,2025,Published Confirmed,0,0.92300000,0.77280000
HATS-51 b,1,Transit,2017,Published Confirmed,0,1.41000000,0.76800000
HAT-P-29 b,2,Transit,2011,Published Confirmed,0,1.06400000,0.76700000
NGTS-17 b,1,Transit,2021,Published Confirmed,0,1.24000000,0.76400000
HAT-P-33 b,2,Transit,2011,Published Confirmed,0,1.68600000,0.76200000
TrES-1 b,2,Transit,2004,Published Confirmed,0,1.09900000,0.76100000
HAT-P-9 b,1,Transit,2008,Published Confirmed,0,1.40000000,0.76100000
HAT-P-62 b,1,Transit,2021,Published Confirmed,0,1.07300000,0.76100000
Kepler-91 b,1,Transit,2013,Published Confirmed,0,1.30000000,0.76000000
HATS-54 b,1,Transit,2019,Published Confirmed,0,1.06700000,0.76000000
HAT-P-54 b,1,Transit,2015,Published Confirmed,0,0.94400000,0.76000000
HATS-54 b,1,Transit,2019,Published Confirmed,0,1.01500000,0.75300000
TrES-1 b,2,Transit,2004,Published Confirmed,0,1.06700000,0.75200000
NGTS-15 b,1,Transit,2021,Published Confirmed,0,1.10000000,0.75100000
TrES-1 b,2,Transit,2004,Published Confirmed,0,1.08000000,0.75000000
OGLE-TR-211 b,1,Transit,2007,Published Confirmed,0,1.26200000,0.75000000
HAT-P-32 b,2,Transit,2011,Published Confirmed,0,1.78900000,0.75000000
HAT-P-24 b,2,Transit,2010,Published Confirmed,0,1.30000000,0.75000000
HAT-P-9 b,1,Transit,2008,Published Confirmed,0,1.39300000,0.74900000
HAT-P-30 b,2,Transit,2011,Published Confirmed,0,1.34000000,0.74600000
TOI-375 b,1,Transit,2026,Published Confirmed,0,0.96100000,0.74500000
Kepler-56 b,1,Transit,2012,Published Confirmed,0,0.58100000,0.74300000
KOI-351 h,1,Transit,2013,Published Confirmed,0,1.00383793,0.74174671
Kepler-56 c,1,Transit,2012,Published Confirmed,0,0.97154240,0.74123219
TOI-6628 b,1,Transit,2025,Published Confirmed,0,0.98000000,0.74000000
TOI-2382 b,1,Transit,2025,Published Confirmed,0,1.09300000,0.74000000
NGTS-2 b,1,Transit,2018,Published Confirmed,0,1.59500000,0.74000000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.41000000,0.74000000
Qatar-10 b,1,Transit,2019,Published Confirmed,0,1.54300000,0.73600000
HAT-P-30 b,2,Transit,2011,Published Confirmed,0,1.46900000,0.73300000
Wendelstein-2 b,1,Transit,2020,Published Confirmed,0,1.15920000,0.73100000
CoRoT-4 b,1,Transit,2008,Published Confirmed,0,1.16000000,0.73100000
TOI-4087 b,1,Transit,2023,Published Confirmed,0,1.16400000,0.73000000
K2-29 b,2,Transit,2016,Published Confirmed,0,1.19000000,0.73000000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.39000000,0.73000000
HAT-P-43 b,1,Transit,2012,Published Confirmed,0,1.28100000,0.73000000
WASP-81 b,1,Transit,2017,Published Confirmed,0,1.42900000,0.72900000
HAT-P-68 b,1,Transit,2020,Published Confirmed,0,1.07200000,0.72400000
HAT-P-24 b,2,Transit,2010,Published Confirmed,0,1.24200000,0.72300000
WASP-74 b,1,Transit,2015,Published Confirmed,0,1.36000000,0.72000000
WASP-35 b,1,Transit,2011,Published Confirmed,0,1.32000000,0.72000000
Kepler-423 b,1,Transit,2014,Published Confirmed,0,1.20000000,0.72000000
CoRoT-4 b,1,Transit,2008,Published Confirmed,0,1.19000000,0.72000000
TOI-2714 b,1,Transit,2024,Published Confirmed,0,1.22401852,0.71736822
TOI-4914 b,1,Transit,2024,Published Confirmed,0,1.14818647,0.71422187
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.38000000,0.71400000
TOI-5916 b,1,Transit,2026,Published Confirmed,0,1.01300000,0.71300000
HAT-P-30 b,2,Transit,2011,Published Confirmed,0,1.34000000,0.71100000
XO-7 b,1,Transit,2019,Published Confirmed,0,1.37000000,0.71000000
WASP-35 b,1,Transit,2011,Published Confirmed,0,1.30000000,0.71000000
TOI-2818 b,1,Transit,2023,Published Confirmed,0,1.36300000,0.71000000
Kepler-77 b,1,Transit,2013,Published Confirmed,0,0.96000000,0.71000000
Kepler-245 c,1,Transit,2014,Published Confirmed,0,0.21200000,0.71000000
XO-7 b,1,Transit,2019,Published Confirmed,0,1.37300000,0.70900000
HATS-30 b,2,Transit,2016,Published Confirmed,0,1.17500000,0.70600000
TOI-7149 b,1,Transit,2025,Published Confirmed,0,1.18000000,0.70500000
CoRoT-4 b,1,Transit,2008,Published Confirmed,0,1.19000000,0.70300000
WASP-35 b,1,Transit,2011,Published Confirmed,0,1.32000000,0.70100000
TOI-4666 b,1,Transit,2025,Published Confirmed,0,1.11000000,0.70000000
TOI-3714 b,2,Transit,2022,Published Confirmed,0,1.01000000,0.70000000
TOI-2449 b,1,Transit,2025,Published Confirmed,0,1.00200000,0.70000000
TOI-1789 b,1,Transit,2021,Published Confirmed,0,1.44000000,0.70000000
Kepler-111 c,1,Transit,2014,Published Confirmed,0,0.63200000,0.70000000
HATS-45 b,1,Transit,2018,Published Confirmed,0,1.28600000,0.70000000
TrES-1 b,2,Transit,2004,Published Confirmed,0,1.06700000,0.69700000
Kepler-15 b,1,Transit,2011,Published Confirmed,0,1.28900000,0.69600000
WASP-84 b,1,Transit,2014,Published Confirmed,0,0.94200000,0.69400000
WASP-84 b,1,Transit,2014,Published Confirmed,0,0.94200000,0.69400000
TOI-1232 b,1,Transit,2026,Published Confirmed,0,0.97500000,0.69400000
WASP-84 b,1,Transit,2014,Published Confirmed,0,0.95600000,0.69200000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.36000000,0.69000000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.40000000,0.69000000
TOI-3714 b,2,Transit,2022,Published Confirmed,0,0.99400000,0.68900000
WASP-84 b,1,Transit,2014,Published Confirmed,0,0.97600000,0.68700000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.35900000,0.68500000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.42000000,0.68500000
HAT-P-24 b,2,Transit,2010,Published Confirmed,0,1.31600000,0.68500000
HAT-P-24 b,2,Transit,2010,Published Confirmed,0,1.24200000,0.68500000
Qatar-6 b,2,Transit,2017,Published Confirmed,0,1.16400000,0.68300000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.35900000,0.68200000
OGLE-TR-211 b,1,Transit,2007,Published Confirmed,0,1.26200000,0.68000000
OGLE-TR-10 b,1,Transit,2004,Published Confirmed,0,1.72000000,0.68000000
Kepler-74 b,1,Transit,2013,Published Confirmed,0,1.32000000,0.68000000
KELT-10 b,1,Transit,2016,Published Confirmed,0,1.40900000,0.68000000
HAT-P-4 b,2,Transit,2007,Published Confirmed,0,1.33200000,0.68000000
HAT-P-4 b,2,Transit,2007,Published Confirmed,0,1.33700000,0.68000000
HAT-P-4 b,2,Transit,2007,Published Confirmed,0,1.27000000,0.68000000
HAT-P-32 b,2,Transit,2011,Published Confirmed,0,1.98000000,0.68000000
CoRoT-36 b,1,Transit,2022,Published Confirmed,0,1.41000000,0.68000000
KELT-10 b,1,Transit,2016,Published Confirmed,0,1.39900000,0.67900000
HAT-P-29 b,2,Transit,2011,Published Confirmed,0,1.10700000,0.67600000
WASP-57 b,1,Transit,2012,Published Confirmed,0,0.91600000,0.67200000
HATS-28 b,1,Transit,2016,Published Confirmed,0,1.19400000,0.67200000
HAT-P-4 b,2,Transit,2007,Published Confirmed,0,1.27400000,0.67100000
WASP-22 b,1,Transit,2010,Published Confirmed,0,1.23000000,0.67000000
TOI-4860 b,1,Transit,2023,Published Confirmed,0,0.75600000,0.67000000
TOI-3714 b,2,Transit,2022,Published Confirmed,0,1.01000000,0.67000000
TOI-1899 b,1,Transit,2020,Published Confirmed,0,0.99000000,0.67000000
TIC 257060897 b,1,Transit,2021,Published Confirmed,0,1.49000000,0.67000000
HAT-P-9 b,1,Transit,2008,Published Confirmed,0,1.40000000,0.67000000
Kepler-6 b,1,Transit,2009,Published Confirmed,0,1.32300000,0.66900000
Qatar-6 b,2,Transit,2017,Published Confirmed,0,1.06200000,0.66800000
Kepler-6 b,1,Transit,2009,Published Confirmed,0,1.30400000,0.66800000
TOI-905 b,1,Transit,2020,Published Confirmed,0,1.17100000,0.66700000
NGTS-16 b,1,Transit,2021,Published Confirmed,0,1.30000000,0.66700000
TOI-3235 b,1,Transit,2023,Published Confirmed,0,1.01700000,0.66500000
TOI-5007 b,1,Transit,2026,Published Confirmed,0,0.98800000,0.66400000
HATS-60 b,1,Transit,2018,Published Confirmed,0,1.15300000,0.66200000
HAT-P-43 b,1,Transit,2012,Published Confirmed,0,1.28100000,0.66200000
TOI-1899 b,1,Transit,2020,Published Confirmed,0,1.15000000,0.66000000
OGLE-TR-10 b,1,Transit,2004,Published Confirmed,0,1.51866000,0.66000000
Kepler-91 b,1,Transit,2013,Published Confirmed,0,1.40000000,0.66000000
Kepler-15 b,1,Transit,2011,Published Confirmed,0,0.96000000,0.66000000
KELT-8 b,1,Transit,2015,Published Confirmed,0,1.62000000,0.66000000
HAT-P-33 b,2,Transit,2011,Published Confirmed,0,1.68600000,0.66000000
HAT-P-27 b,2,Transit,2011,Published Confirmed,0,1.03800000,0.66000000
WASP-165 b,1,Transit,2018,Published Confirmed,0,1.26000000,0.65800000
TOI-2525 c,1,Transit,2023,Published Confirmed,0,0.90400000,0.65700000
HATS-29 b,1,Transit,2016,Published Confirmed,0,1.25100000,0.65300000
HAT-P-4 b,2,Transit,2007,Published Confirmed,0,1.27400000,0.65100000
TOI-2368 b,1,Transit,2024,Published Confirmed,0,0.96700000,0.65000000
TOI-2184 b,1,Transit,2022,Published Confirmed,0,1.01700000,0.65000000
HATS-29 b,1,Transit,2016,Published Confirmed,0,1.20100000,0.65000000
HATS-26 b,1,Transit,2016,Published Confirmed,0,1.75000000,0.65000000
HAT-P-3 b,2,Transit,2007,Published Confirmed,0,0.94000000,0.65000000
Kepler-6 b,1,Transit,2009,Published Confirmed,0,1.16900000,0.64700000
WASP-57 b,1,Transit,2012,Published Confirmed,0,1.05000000,0.64400000
WASP-57 b,1,Transit,2012,Published Confirmed,0,1.05000000,0.64300000
WASP-116 b,1,Transit,2025,Published Confirmed,0,1.22000000,0.64000000
V1298 Tau b,3,Transit,2019,Published Confirmed,0,0.86800000,0.64000000
TOI-2524 b,1,Transit,2023,Published Confirmed,0,1.00000000,0.64000000
TOI-2207 b,1,Transit,2022,Published Confirmed,0,0.99500000,0.64000000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.45100000,0.64000000
NGTS-25 b,1,Transit,2022,Published Confirmed,0,1.02300000,0.63900000
HAT-P-28 b,1,Transit,2011,Published Confirmed,0,1.21200000,0.63700000
WASP-54 b,2,Transit,2012,Published Confirmed,0,1.65300000,0.63600000
TIC 257060897 b,1,Transit,2021,Published Confirmed,0,1.54000000,0.63400000
Kepler-6 b,1,Transit,2009,Published Confirmed,0,1.16900000,0.63300000
Kepler-15 b,1,Transit,2011,Published Confirmed,0,0.96000000,0.63300000
WASP-90 b,1,Transit,2016,Published Confirmed,0,1.63000000,0.63000000
TOI-2580 b,1,Transit,2024,Published Confirmed,0,1.55000000,0.63000000
TOI-1670 c,1,Transit,2022,Published Confirmed,0,0.98700000,0.63000000
OGLE-TR-10 b,1,Transit,2004,Published Confirmed,0,1.14000000,0.63000000
Kepler-74 b,1,Transit,2013,Published Confirmed,0,0.96000000,0.63000000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.27000000,0.63000000
HATS-39 b,1,Transit,2018,Published Confirmed,0,1.57000000,0.63000000
TOI-216.01,1,Transit,2019,Published Confirmed,0,1.00722634,0.62926722
WASP-55 b,2,Transit,2012,Published Confirmed,0,1.33500000,0.62700000
WASP-154 b,1,Transit,2025,Published Confirmed,0,0.96000000,0.62600000
HAT-P-28 b,1,Transit,2011,Published Confirmed,0,1.21200000,0.62600000
K2-30 b,1,Transit,2016,Published Confirmed,0,1.19600000,0.62300000
WASP-102 b,1,Transit,2025,Published Confirmed,0,1.33000000,0.62200000
TOI-6692 b,1,Transit,2026,Published Confirmed,0,1.04200000,0.62000000
TOI-3023 b,1,Transit,2023,Published Confirmed,0,1.46600000,0.62000000
OGLE-TR-10 b,1,Transit,2004,Published Confirmed,0,1.25000000,0.62000000
HD 209458 b,1,Radial Velocity,1999,Published Confirmed,0,1.42000000,0.62000000
HAT-P-27 b,2,Transit,2011,Published Confirmed,0,1.02000000,0.62000000
WASP-22 b,1,Transit,2010,Published Confirmed,0,1.19900000,0.61700000
K2-419 A b,2,Transit,2024,Published Confirmed,0,0.94100000,0.61700000
HAT-P-27 b,2,Transit,2011,Published Confirmed,0,1.02000000,0.61600000
HAT-P-40 b,1,Transit,2012,Published Confirmed,0,1.73000000,0.61500000
HAT-P-63 b,1,Transit,2021,Published Confirmed,0,1.11900000,0.61400000
NGTS-23 b,1,Transit,2022,Published Confirmed,0,1.26700000,0.61300000
K2-29 b,2,Transit,2016,Published Confirmed,0,1.00000000,0.61300000
HATS-25 b,1,Transit,2016,Published Confirmed,0,1.26000000,0.61300000
WASP-55 b,2,Transit,2012,Published Confirmed,0,1.33000000,0.61000000
TOI-3474 b,1,Transit,2025,Published Confirmed,0,1.30900000,0.61000000
TOI-2669 b,1,Transit,2022,Published Confirmed,0,1.76000000,0.61000000
OGLE-TR-10 b,1,Transit,2004,Published Confirmed,0,1.22000000,0.61000000
HAT-P-3 b,2,Transit,2007,Published Confirmed,0,0.89900000,0.60900000
WASP-54 b,2,Transit,2012,Published Confirmed,0,1.65300000,0.60600000
Kepler-423 b,1,Transit,2014,Published Confirmed,0,1.19200000,0.60600000
Kepler-74 b,1,Transit,2013,Published Confirmed,0,0.96000000,0.60400000
Kepler-8 b,1,Transit,2010,Published Confirmed,0,1.41900000,0.60300000
HATS-56 b,1,Transit,2019,Published Confirmed,0,1.68800000,0.60200000
WASP-124 b,1,Transit,2016,Published Confirmed,0,1.24000000,0.60000000
TOI-5300 b,1,Transit,2025,Published Confirmed,0,0.88000000,0.60000000
WASP-56 b,2,Transit,2012,Published Confirmed,0,1.09200000,0.59900000
HAT-P-39 b,2,Transit,2012,Published Confirmed,0,1.57100000,0.59900000
HAT-P-3 b,2,Transit,2007,Published Confirmed,0,0.89000000,0.59900000
HAT-P-3 b,2,Transit,2007,Published Confirmed,0,0.89000000,0.59900000
WASP-25 b,1,Transit,2010,Published Confirmed,0,1.24700000,0.59800000
XO-2 N b,2,Transit,2007,Published Confirmed,0,1.01900000,0.59700000
WASP-70 A b,2,Transit,2014,Published Confirmed,0,1.16400000,0.59700000
TOI-7510 d,1,Transit,2025,Published Confirmed,0,0.93900000,0.59700000
HAT-P-55 b,1,Transit,2015,Published Confirmed,0,1.32400000,0.59600000
HAT-P-3 b,2,Transit,2007,Published Confirmed,0,0.89900000,0.59600000
XO-2 N b,2,Transit,2007,Published Confirmed,0,1.01900000,0.59500000
Kepler-423 b,1,Transit,2014,Published Confirmed,0,1.19200000,0.59500000
HATS-53 b,1,Transit,2017,Published Confirmed,0,1.34000000,0.59500000
HAT-P-3 b,2,Transit,2007,Published Confirmed,0,0.91100000,0.59500000
XO-2 N b,2,Transit,2007,Published Confirmed,0,0.98400000,0.59300000
NGTS-27 b,1,Transit,2024,Published Confirmed,0,1.39600000,0.59300000
Wendelstein-1 b,1,Transit,2020,Published Confirmed,0,1.03140000,0.59200000
WASP-15 b,1,Transit,2009,Published Confirmed,0,1.40800000,0.59200000
HATS-13 b,1,Transit,2015,Published Confirmed,0,1.21200000,0.59200000
HAT-P-3 b,2,Transit,2007,Published Confirmed,0,0.82700000,0.59100000
WASP-70 A b,2,Transit,2014,Published Confirmed,0,1.16400000,0.59000000
WASP-54 b,2,Transit,2012,Published Confirmed,0,1.58000000,0.59000000
WASP-34 b,1,Transit,2010,Published Confirmed,0,1.22000000,0.59000000
TOI-3980 b,1,Transit,2025,Published Confirmed,0,1.29000000,0.59000000
TOI-3837 b,1,Transit,2025,Published Confirmed,0,0.97000000,0.59000000
Kepler-8 b,1,Transit,2010,Published Confirmed,0,1.38100000,0.59000000
Kepler-8 b,1,Transit,2010,Published Confirmed,0,1.41600000,0.59000000
K2-30 b,1,Transit,2016,Published Confirmed,0,1.06900000,0.58900000
WASP-22 b,1,Transit,2010,Published Confirmed,0,1.15800000,0.58800000
WASP-55 b,2,Transit,2012,Published Confirmed,0,1.31400000,0.58600000
HATS-10 b,1,Transit,2015,Published Confirmed,0,0.96900000,0.58500000
HAT-P-3 b,2,Transit,2007,Published Confirmed,0,0.94700000,0.58400000
WASP-34 b,1,Transit,2010,Published Confirmed,0,1.22000000,0.58300000
HAT-P-55 b,1,Transit,2015,Published Confirmed,0,1.18200000,0.58200000
HAT-P-40 b,1,Transit,2012,Published Confirmed,0,1.73000000,0.58100000
WASP-62 b,1,Transit,2012,Published Confirmed,0,1.34000000,0.58000000
WASP-25 b,1,Transit,2010,Published Confirmed,0,1.22000000,0.58000000
WASP-25 b,1,Transit,2010,Published Confirmed,0,1.22000000,0.58000000
TOI-201 b,1,Transit,2021,Published Confirmed,0,1.05500000,0.58000000
HAT-P-64 b,1,Transit,2021,Published Confirmed,0,1.70300000,0.58000000
HAT-P-55 b,1,Transit,2015,Published Confirmed,0,1.18200000,0.58000000
HAT-P-17 b,1,Transit,2012,Published Confirmed,0,1.05000000,0.58000000
CoRoT-26 b,1,Transit,2013,Published Confirmed,0,1.26000000,0.58000000
TOI-5322 b,1,Transit,2025,Published Confirmed,0,1.48200000,0.57900000
K2-30 b,1,Transit,2016,Published Confirmed,0,1.03900000,0.57900000
TOI-1670 c,1,Transit,2022,Published Confirmed,0,0.97000000,0.57800000
WASP-124 b,1,Transit,2016,Published Confirmed,0,1.33700000,0.57700000
HATS-69 b,1,Transit,2018,Published Confirmed,0,0.94500000,0.57700000
Kepler-432 b,2,Transit,2015,Published Confirmed,0,1.14500000,0.57500000
WASP-25 b,1,Transit,2010,Published Confirmed,0,1.22000000,0.57400000
WASP-157 b,1,Transit,2016,Published Confirmed,0,1.06500000,0.57400000
HAT-P-60 b,1,Transit,2021,Published Confirmed,0,1.63100000,0.57400000
WASP-56 b,2,Transit,2012,Published Confirmed,0,1.09200000,0.57100000
WASP-55 b,2,Transit,2012,Published Confirmed,0,1.30000000,0.57100000
WASP-88 b,1,Transit,2014,Published Confirmed,0,1.70000000,0.57000000
WASP-62 b,1,Transit,2012,Published Confirmed,0,1.39000000,0.57000000
WASP-55 b,2,Transit,2012,Published Confirmed,0,1.30000000,0.57000000
WASP-22 b,1,Transit,2010,Published Confirmed,0,1.15800000,0.57000000
WASP-184 b,1,Transit,2019,Published Confirmed,0,1.33000000,0.57000000
TOI-640 b,1,Transit,2021,Published Confirmed,0,1.72000000,0.57000000
OGLE-TR-10 b,1,Transit,2004,Published Confirmed,0,1.24000000,0.57000000
