# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul  1 07:19:05 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN soltype:        Solution Type
# COLUMN sy_snum:        Number of Stars
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN st_spectype:    Spectral Type
#
pl_name,hostname,soltype,sy_snum,pl_controv_flag,st_spectype
Kepler-781 b,Kepler-781,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-781 b,Kepler-781,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-781 b,Kepler-781,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-781 b,Kepler-781,Published Confirmed,1,0,
Kepler-781 b,Kepler-781,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-781 b,Kepler-781,Published Confirmed,1,0,
Kepler-782 b,Kepler-782,Published Confirmed,1,0,
Kepler-782 b,Kepler-782,Published Confirmed,1,0,
Kepler-782 b,Kepler-782,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-782 b,Kepler-782,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-782 b,Kepler-782,Published Candidate,1,0,
Kepler-782 b,Kepler-782,Published Confirmed,1,0,
Kepler-782 b,Kepler-782,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-782 b,Kepler-782,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-782 b,Kepler-782,Published Confirmed,1,0,
Kepler-782 b,Kepler-782,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-782 b,Kepler-782,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-783 b,Kepler-783,Published Candidate,1,0,
Kepler-783 b,Kepler-783,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-783 b,Kepler-783,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-783 b,Kepler-783,Published Confirmed,1,0,
Kepler-783 b,Kepler-783,Published Confirmed,1,0,
Kepler-783 b,Kepler-783,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-783 b,Kepler-783,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-783 b,Kepler-783,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-783 b,Kepler-783,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-783 b,Kepler-783,Published Confirmed,1,0,
Kepler-783 c,Kepler-783,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-783 c,Kepler-783,Published Confirmed,1,0,
Kepler-783 c,Kepler-783,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-783 c,Kepler-783,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-783 c,Kepler-783,Published Candidate,1,0,
Kepler-783 c,Kepler-783,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-783 c,Kepler-783,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-783 c,Kepler-783,Published Confirmed,1,0,
Kepler-783 c,Kepler-783,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-784 b,Kepler-784,Published Confirmed,1,0,
Kepler-784 b,Kepler-784,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-784 b,Kepler-784,Published Confirmed,1,0,
Kepler-784 b,Kepler-784,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-784 b,Kepler-784,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-784 b,Kepler-784,Published Confirmed,1,0,
Kepler-784 b,Kepler-784,Published Confirmed,1,0,
Kepler-784 b,Kepler-784,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-784 b,Kepler-784,Published Candidate,1,0,
Kepler-784 b,Kepler-784,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-784 b,Kepler-784,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-784 c,Kepler-784,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-784 c,Kepler-784,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-784 c,Kepler-784,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-784 c,Kepler-784,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-784 c,Kepler-784,Published Confirmed,1,0,
Kepler-784 c,Kepler-784,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-784 c,Kepler-784,Published Confirmed,1,0,
Kepler-784 c,Kepler-784,Published Candidate,1,0,
Kepler-784 c,Kepler-784,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-785 b,Kepler-785,Published Confirmed,1,0,
Kepler-785 b,Kepler-785,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-785 b,Kepler-785,Published Confirmed,1,0,
Kepler-785 b,Kepler-785,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-785 b,Kepler-785,Published Confirmed,1,0,
Kepler-785 b,Kepler-785,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-785 b,Kepler-785,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-785 b,Kepler-785,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-785 b,Kepler-785,TESS Project Candidate,1,0,
Kepler-785 b,Kepler-785,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-785 b,Kepler-785,Published Confirmed,1,0,
Kepler-786 b,Kepler-786,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-786 b,Kepler-786,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-786 b,Kepler-786,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-786 b,Kepler-786,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-786 b,Kepler-786,Published Candidate,1,0,
Kepler-786 b,Kepler-786,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-786 b,Kepler-786,Published Confirmed,1,0,
Kepler-786 b,Kepler-786,Published Confirmed,1,0,
Kepler-786 b,Kepler-786,Published Confirmed,1,0,
Kepler-786 b,Kepler-786,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-786 b,Kepler-786,Published Confirmed,1,0,
Kepler-787 b,Kepler-787,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-787 b,Kepler-787,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-787 b,Kepler-787,Published Confirmed,1,0,
Kepler-787 b,Kepler-787,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-787 b,Kepler-787,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-787 b,Kepler-787,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-787 b,Kepler-787,Published Confirmed,1,0,
Kepler-787 b,Kepler-787,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-787 b,Kepler-787,Published Confirmed,1,0,
Kepler-787 b,Kepler-787,Published Confirmed,1,0,
Kepler-788 b,Kepler-788,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-788 b,Kepler-788,Published Confirmed,1,0,
Kepler-788 b,Kepler-788,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-788 b,Kepler-788,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-788 b,Kepler-788,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-788 b,Kepler-788,Published Confirmed,1,0,
Kepler-788 b,Kepler-788,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-788 b,Kepler-788,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-788 b,Kepler-788,Published Confirmed,1,0,
Kepler-788 b,Kepler-788,Published Confirmed,1,0,
Kepler-789 b,Kepler-789,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-789 b,Kepler-789,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-789 b,Kepler-789,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-789 b,Kepler-789,Published Confirmed,1,0,
Kepler-789 b,Kepler-789,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-789 b,Kepler-789,Published Confirmed,1,0,
Kepler-789 b,Kepler-789,Published Confirmed,1,0,
Kepler-789 b,Kepler-789,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-789 b,Kepler-789,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-789 b,Kepler-789,Published Confirmed,1,0,
Kepler-79 b,Kepler-79,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-79 b,Kepler-79,Published Confirmed,1,0,
Kepler-79 b,Kepler-79,Published Confirmed,1,0,
Kepler-79 b,Kepler-79,Published Confirmed,1,0,
Kepler-79 b,Kepler-79,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-79 b,Kepler-79,Published Confirmed,1,0,
Kepler-79 b,Kepler-79,Published Confirmed,1,0,
Kepler-79 b,Kepler-79,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-79 b,Kepler-79,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-79 b,Kepler-79,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-79 b,Kepler-79,Published Confirmed,1,0,
Kepler-79 b,Kepler-79,Published Confirmed,1,0,
Kepler-79 b,Kepler-79,Published Confirmed,1,0,
Kepler-79 b,Kepler-79,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-79 b,Kepler-79,Published Candidate,1,0,
Kepler-79 b,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-79 c,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-79 c,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-79 c,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-79 c,Kepler-79,Published Confirmed,1,0,
Kepler-79 c,Kepler-79,Published Candidate,1,0,
Kepler-79 c,Kepler-79,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-79 c,Kepler-79,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-79 d,Kepler-79,Published Candidate,1,0,
Kepler-79 d,Kepler-79,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-79 d,Kepler-79,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Published Confirmed,1,0,
Kepler-79 d,Kepler-79,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-79 e,Kepler-79,Published Candidate,1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-79 e,Kepler-79,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-79 e,Kepler-79,Published Confirmed,1,0,
Kepler-79 e,Kepler-79,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-790 b,Kepler-790,Published Confirmed,1,0,
Kepler-790 b,Kepler-790,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-790 b,Kepler-790,Published Confirmed,1,0,
Kepler-790 b,Kepler-790,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-790 b,Kepler-790,Published Confirmed,1,0,
Kepler-790 b,Kepler-790,Published Confirmed,1,0,
Kepler-790 b,Kepler-790,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-790 b,Kepler-790,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-790 b,Kepler-790,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-790 b,Kepler-790,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-791 b,Kepler-791,Published Confirmed,1,0,
Kepler-791 b,Kepler-791,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-791 b,Kepler-791,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-791 b,Kepler-791,Published Confirmed,1,0,
Kepler-791 b,Kepler-791,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-791 b,Kepler-791,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-791 b,Kepler-791,Published Confirmed,1,0,
Kepler-791 b,Kepler-791,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-791 b,Kepler-791,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-792 b,Kepler-792,Published Confirmed,1,0,
Kepler-792 b,Kepler-792,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-792 b,Kepler-792,Published Confirmed,1,0,
Kepler-792 b,Kepler-792,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-792 b,Kepler-792,Published Confirmed,1,0,
Kepler-792 b,Kepler-792,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-792 b,Kepler-792,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-792 b,Kepler-792,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-792 b,Kepler-792,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-793 b,Kepler-793,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-793 b,Kepler-793,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-793 b,Kepler-793,Published Confirmed,1,0,
Kepler-793 b,Kepler-793,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-793 b,Kepler-793,Published Confirmed,1,0,
Kepler-793 b,Kepler-793,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-793 b,Kepler-793,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-793 b,Kepler-793,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-793 b,Kepler-793,Published Confirmed,1,0,
Kepler-794 b,Kepler-794,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-794 b,Kepler-794,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-794 b,Kepler-794,Published Candidate,1,0,
Kepler-794 b,Kepler-794,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-794 b,Kepler-794,Published Confirmed,1,0,
Kepler-794 b,Kepler-794,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-794 b,Kepler-794,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-794 b,Kepler-794,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-794 b,Kepler-794,Published Confirmed,1,0,
Kepler-794 b,Kepler-794,Published Confirmed,1,0,
Kepler-794 b,Kepler-794,Published Confirmed,1,0,
Kepler-795 b,Kepler-795,Kepler Project Candidate (q1_q12_koi),2,0,
Kepler-795 b,Kepler-795,Kepler Project Candidate (q1_q17_dr24_koi),2,0,
Kepler-795 b,Kepler-795,Kepler Project Candidate (q1_q8_koi),2,0,
Kepler-795 b,Kepler-795,Kepler Project Candidate (q1_q17_dr25_sup_koi),2,0,
Kepler-795 b,Kepler-795,Kepler Project Candidate (q1_q16_koi),2,0,
Kepler-795 b,Kepler-795,Published Confirmed,2,0,
Kepler-795 b,Kepler-795,Published Confirmed,2,0,
Kepler-795 b,Kepler-795,Published Candidate,2,0,
Kepler-795 b,Kepler-795,Kepler Project Candidate (q1_q17_dr25_koi),2,0,
Kepler-795 b,Kepler-795,Published Confirmed,2,0,
Kepler-796 b,Kepler-796,Published Candidate,1,0,
Kepler-796 b,Kepler-796,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-796 b,Kepler-796,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-796 b,Kepler-796,Published Confirmed,1,0,
Kepler-796 b,Kepler-796,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-796 b,Kepler-796,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-796 b,Kepler-796,Published Confirmed,1,0,
Kepler-796 b,Kepler-796,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-796 b,Kepler-796,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-796 b,Kepler-796,Published Confirmed,1,0,
Kepler-797 b,Kepler-797,Published Confirmed,1,0,
Kepler-797 b,Kepler-797,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-797 b,Kepler-797,Published Confirmed,1,0,
Kepler-797 b,Kepler-797,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-797 b,Kepler-797,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-797 b,Kepler-797,Published Confirmed,1,0,
Kepler-797 b,Kepler-797,Published Confirmed,1,0,
Kepler-797 b,Kepler-797,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-797 b,Kepler-797,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-797 b,Kepler-797,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-798 b,Kepler-798,Published Confirmed,1,0,
Kepler-798 b,Kepler-798,Published Confirmed,1,0,
Kepler-798 b,Kepler-798,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-798 b,Kepler-798,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-798 b,Kepler-798,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-798 b,Kepler-798,Published Confirmed,1,0,
Kepler-798 b,Kepler-798,Published Confirmed,1,0,
Kepler-798 b,Kepler-798,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-798 b,Kepler-798,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-798 b,Kepler-798,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-799 b,Kepler-799,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-799 b,Kepler-799,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-799 b,Kepler-799,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-799 b,Kepler-799,Published Confirmed,1,0,
Kepler-799 b,Kepler-799,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-799 b,Kepler-799,Published Confirmed,1,0,
Kepler-799 b,Kepler-799,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-799 b,Kepler-799,Published Confirmed,1,0,
Kepler-799 b,Kepler-799,Published Confirmed,1,0,
Kepler-799 b,Kepler-799,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-799 c,Kepler-799,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-799 c,Kepler-799,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-799 c,Kepler-799,Published Confirmed,1,0,
Kepler-799 c,Kepler-799,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-799 c,Kepler-799,Published Confirmed,1,0,
Kepler-799 c,Kepler-799,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-799 c,Kepler-799,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-799 c,Kepler-799,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-8 b,Kepler-8,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-8 b,Kepler-8,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-8 b,Kepler-8,TESS Project Candidate,1,0,
Kepler-8 b,Kepler-8,Published Confirmed,1,0,
Kepler-8 b,Kepler-8,Published Confirmed,1,0,
Kepler-8 b,Kepler-8,Published Confirmed,1,0,
Kepler-8 b,Kepler-8,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-8 b,Kepler-8,Published Confirmed,1,0,
Kepler-8 b,Kepler-8,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-8 b,Kepler-8,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-8 b,Kepler-8,Published Candidate,1,0,
Kepler-8 b,Kepler-8,Published Confirmed,1,0,
Kepler-8 b,Kepler-8,Published Confirmed,1,0,
Kepler-8 b,Kepler-8,Published Confirmed,1,0,
Kepler-8 b,Kepler-8,Published Confirmed,1,0,
Kepler-8 b,Kepler-8,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-80 b,Kepler-80,Published Confirmed,1,0,
Kepler-80 b,Kepler-80,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-80 b,Kepler-80,Published Confirmed,1,0,
Kepler-80 b,Kepler-80,Published Confirmed,1,0,M0 V
Kepler-80 b,Kepler-80,Published Confirmed,1,0,
Kepler-80 b,Kepler-80,Published Confirmed,1,0,
Kepler-80 b,Kepler-80,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-80 b,Kepler-80,Published Confirmed,1,0,
Kepler-80 b,Kepler-80,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-80 b,Kepler-80,Published Confirmed,1,0,
Kepler-80 b,Kepler-80,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-80 b,Kepler-80,Published Confirmed,1,0,
Kepler-80 b,Kepler-80,Published Confirmed,1,0,K5
Kepler-80 b,Kepler-80,Published Confirmed,1,0,K5
Kepler-80 b,Kepler-80,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-80 b,Kepler-80,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-80 b,Kepler-80,Published Candidate,1,0,
Kepler-80 b,Kepler-80,Published Confirmed,1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,
Kepler-80 c,Kepler-80,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,
Kepler-80 c,Kepler-80,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,K5
Kepler-80 c,Kepler-80,Published Confirmed,1,0,M0 V
Kepler-80 c,Kepler-80,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-80 c,Kepler-80,Published Candidate,1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,K5
Kepler-80 c,Kepler-80,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,
Kepler-80 c,Kepler-80,Published Confirmed,1,0,
Kepler-80 c,Kepler-80,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-80 c,Kepler-80,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-80 d,Kepler-80,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-80 d,Kepler-80,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,K5
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Published Candidate,1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,K5
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,M0 V
Kepler-80 d,Kepler-80,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Published Confirmed,1,0,
Kepler-80 d,Kepler-80,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,M0 V
Kepler-80 e,Kepler-80,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-80 e,Kepler-80,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-80 e,Kepler-80,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,
Kepler-80 e,Kepler-80,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,
Kepler-80 e,Kepler-80,Published Candidate,1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,
Kepler-80 e,Kepler-80,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,
Kepler-80 e,Kepler-80,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-80 e,Kepler-80,Published Confirmed,1,0,K5
Kepler-80 e,Kepler-80,Published Confirmed,1,0,K5
Kepler-80 f,Kepler-80,Published Candidate,1,0,
Kepler-80 f,Kepler-80,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-80 f,Kepler-80,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-80 f,Kepler-80,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-80 f,Kepler-80,Published Confirmed,1,0,
Kepler-80 f,Kepler-80,Published Confirmed,1,0,
Kepler-80 f,Kepler-80,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-80 f,Kepler-80,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
